102,1
103,1
104,1
105,1
107,1
108,1
109,1
111,1
112,1
113,1
114,1
115,1
116,1
117,1
120,1
121,1
122,1
201,1
203,1
204,1
208,1
210,1
211,1
212,1
213,1
214,1
218,1
220,1
221,1
222,1
304,1
305,1
306,1
308,1
309,1
310,1
312,1
313,1
316,1
319,1
320,1
322,1
402,1
403,1
405,1
407,1
409,1
410,1
414,1
415,1
416,1
418,1
420,1
421,1
422,1
501,1
502,1
503,1
507,1
508,1
509,1
511,1
513,1
514,1
520,1
522,1
601,1
602,1
604,1
605,1
607,1
608,1
610,1
611,1
612,1
613,1
614,1
615,1
616,1
618,1
619,1
620,1
621,1
622,1
701,1
702,1
703,1
705,1
709,1
711,1
718,1
720,1
722,1
803,1
804,1
807,1
809,1
810,1
811,1
812,1
818,1
822,1
902,1
903,1
904,1
906,1
908,1
911,1
916,1
917,1
918,1
922,1
1001,1
1005,1
1007,1
1009,1
1011,1
1012,1
1013,1
1014,1
1017,1
1018,1
1022,1
1101,1
1103,1
1104,1
1105,1
1108,1
1109,1
1110,1
1112,1
1113,1
1114,1
1115,1
1117,1
1118,1
1121,1
1122,1
1204,1
1205,1
1206,1
1207,1
1208,1
1209,1
1213,1
1214,1
1303,1
1304,1
1305,1
1307,1
1308,1
1309,1
1310,1
1314,1
1316,1
1322,1
1402,1
1403,1
1407,1
1408,1
1409,1
1411,1
1412,1
1415,1
1416,1
1417,1
1422,1
1501,1
1502,1
1503,1
1504,1
1505,1
1506,1
1507,1
1508,1
1509,1
1510,1
1512,1
1513,1
1514,1
1516,1
1518,1
1520,1
1521,1
1522,1
1602,1
1604,1
1605,1
1607,1
1608,1
1609,1
1610,1
1611,1
1612,1
1617,1
1618,1
1621,1
1622,1
1702,1
1703,1
1704,1
1705,1
1706,1
1707,1
1708,1
1709,1
1712,1
1713,1
1715,1
1716,1
1718,1
1719,1
1721,1
1722,1
1801,1
1803,1
1804,1
1805,1
1807,1
1808,1
1811,1
1812,1
1813,1
1814,1
1816,1
1817,1
1821,1
1901,1
1902,1
1904,1
1905,1
1906,1
1907,1
1908,1
1909,1
1910,1
1911,1
1912,1
1913,1
1914,1
1915,1
1916,1
1918,1
1920,1
1921,1
1922,1
2001,1
2006,1
2008,1
2009,1
2010,1
2011,1
2012,1
2013,1
2014,1
2016,1
2017,1
2018,1
2102,1
2103,1
2104,1
2105,1
2107,1
2108,1
2109,1
2110,1
2111,1
2112,1
2113,1
2114,1
2115,1
2118,1
2120,1
2122,1
2210,1
2211,1
2212,1
2214,1
2218,1
2220,1
102,2
103,2
105,2
110,2
111,2
113,2
114,2
116,2
118,2
123,2
125,2
203,2
204,2
205,2
211,2
212,2
213,2
214,2
216,2
218,2
221,2
223,2
224,2
305,2
310,2
312,2
314,2
316,2
318,2
320,2
321,2
323,2
324,2
401,2
403,2
405,2
406,2
409,2
411,2
412,2
414,2
415,2
416,2
417,2
419,2
421,2
423,2
424,2
425,2
502,2
506,2
509,2
510,2
511,2
512,2
513,2
514,2
516,2
520,2
521,2
524,2
601,2
602,2
603,2
605,2
609,2
610,2
611,2
613,2
614,2
616,2
618,2
621,2
623,2
624,2
625,2
901,2
902,2
903,2
905,2
911,2
912,2
913,2
914,2
916,2
918,2
920,2
921,2
923,2
1002,2
1003,2
1004,2
1005,2
1009,2
1014,2
1015,2
1016,2
1017,2
1023,2
1024,2
1025,2
1102,2
1103,2
1109,2
1110,2
1114,2
1115,2
1117,2
1120,2
1121,2
1123,2
1124,2
1201,2
1203,2
1204,2
1206,2
1210,2
1211,2
1213,2
1214,2
1215,2
1216,2
1217,2
1218,2
1221,2
1223,2
1301,2
1302,2
1303,2
1304,2
1306,2
1310,2
1311,2
1314,2
1315,2
1320,2
1323,2
1324,2
1410,2
1416,2
1418,2
1420,2
1424,2
1501,2
1502,2
1503,2
1505,2
1506,2
1509,2
1510,2
1511,2
1512,2
1514,2
1516,2
1517,2
1518,2
1519,2
1520,2
1523,2
1524,2
1603,2
1605,2
1606,2
1611,2
1612,2
1613,2
1614,2
1618,2
1621,2
1623,2
1624,2
1701,2
1702,2
1703,2
1704,2
1705,2
1706,2
1709,2
1710,2
1712,2
1713,2
1714,2
1715,2
1716,2
1718,2
1720,2
1721,2
1723,2
1724,2
1725,2
1803,2
1804,2
1805,2
1810,2
1811,2
1813,2
1814,2
1824,2
1901,2
1902,2
1903,2
1904,2
1905,2
1906,2
1909,2
1910,2
1911,2
1912,2
1913,2
1914,2
1916,2
1917,2
1918,2
1920,2
1921,2
1923,2
1924,2
2001,2
2002,2
2003,2
2004,2
2005,2
2006,2
2010,2
2011,2
2012,2
2014,2
2016,2
2018,2
2021,2
2024,2
2101,2
2103,2
2109,2
2110,2
2111,2
2113,2
2114,2
2115,2
2116,2
2118,2
2119,2
2123,2
2124,2
2302,2
2305,2
2310,2
2312,2
2314,2
2318,2
2320,2
2321,2
2324,2
2401,2
2402,2
2405,2
2409,2
2411,2
2412,2
2413,2
2502,2
2503,2
2505,2
2509,2
2511,2
2512,2
2513,2
2514,2
2515,2
2516,2
2518,2
2519,2
2520,2
2521,2
2523,2
2524,2
102,3
105,3
106,3
109,3
110,3
113,3
115,3
116,3
117,3
118,3
119,3
120,3
121,3
125,3
126,3
127,3
203,3
209,3
210,3
212,3
213,3
215,3
216,3
217,3
218,3
219,3
220,3
225,3
226,3
227,3
301,3
302,3
305,3
309,3
310,3
312,3
313,3
315,3
320,3
321,3
325,3
326,3
327,3
401,3
402,3
403,3
405,3
406,3
409,3
410,3
412,3
415,3
417,3
419,3
420,3
421,3
425,3
426,3
427,3
502,3
509,3
515,3
520,3
521,3
526,3
601,3
602,3
603,3
604,3
605,3
609,3
610,3
612,3
613,3
615,3
616,3
617,3
618,3
620,3
621,3
625,3
626,3
627,3
906,3
916,3
917,3
918,3
926,3
927,3
1005,3
1009,3
1012,3
1016,3
1018,3
1021,3
1025,3
1026,3
1027,3
1201,3
1203,3
1205,3
1206,3
1209,3
1213,3
1215,3
1216,3
1218,3
1219,3
1220,3
1221,3
1226,3
1227,3
1302,3
1303,3
1304,3
1305,3
1309,3
1310,3
1312,3
1315,3
1317,3
1320,3
1321,3
1325,3
1326,3
1327,3
1509,3
1510,3
1516,3
1518,3
1519,3
1526,3
1603,3
1604,3
1605,3
1613,3
1620,3
1626,3
1627,3
1701,3
1703,3
1705,3
1706,3
1709,3
1710,3
1712,3
1715,3
1716,3
1720,3
1721,3
1725,3
1726,3
1801,3
1803,3
1804,3
1805,3
1813,3
1816,3
1817,3
1820,3
1825,3
1901,3
1903,3
1905,3
1906,3
1909,3
1910,3
1913,3
1916,3
1917,3
1918,3
1920,3
1921,3
1925,3
1926,3
1927,3
2009,3
2010,3
2013,3
2015,3
2026,3
2102,3
2103,3
2109,3
2115,3
2116,3
2118,3
2119,3
2120,3
2126,3
2502,3
2505,3
2509,3
2512,3
2515,3
2516,3
2518,3
2520,3
2521,3
2526,3
2527,3
2601,3
2603,3
2616,3
2618,3
2627,3
2704,3
2705,3
2710,3
2715,3
2717,3
2718,3
2720,3
2721,3
102,4
103,4
106,4
109,4
110,4
112,4
113,4
115,4
117,4
118,4
121,4
124,4
125,4
127,4
128,4
129,4
201,4
209,4
210,4
213,4
215,4
216,4
217,4
218,4
219,4
225,4
227,4
228,4
229,4
302,4
309,4
310,4
312,4
313,4
317,4
318,4
319,4
321,4
324,4
327,4
328,4
329,4
401,4
402,4
403,4
406,4
409,4
410,4
412,4
413,4
415,4
418,4
424,4
425,4
427,4
428,4
429,4
601,4
602,4
603,4
610,4
612,4
613,4
615,4
616,4
617,4
618,4
619,4
625,4
627,4
628,4
629,4
906,4
910,4
917,4
918,4
919,4
925,4
927,4
928,4
929,4
1006,4
1012,4
1017,4
1018,4
1021,4
1024,4
1025,4
1029,4
1202,4
1209,4
1210,4
1215,4
1216,4
1217,4
1218,4
1227,4
1229,4
1304,4
1309,4
1310,4
1312,4
1318,4
1321,4
1324,4
1325,4
1328,4
1503,4
1509,4
1510,4
1513,4
1517,4
1524,4
1525,4
1527,4
1528,4
1529,4
1601,4
1603,4
1604,4
1609,4
1610,4
1612,4
1613,4
1615,4
1618,4
1621,4
1625,4
1627,4
1628,4
1629,4
1703,4
1704,4
1706,4
1710,4
1713,4
1716,4
1718,4
1721,4
1725,4
1729,4
1801,4
1803,4
1804,4
1809,4
1812,4
1813,4
1815,4
1816,4
1821,4
1824,4
1901,4
1902,4
1904,4
1910,4
1912,4
1913,4
1915,4
1916,4
1917,4
1918,4
1921,4
1924,4
1925,4
1927,4
1929,4
2102,4
2104,4
2106,4
2109,4
2112,4
2115,4
2116,4
2118,4
2124,4
2125,4
2127,4
2128,4
2129,4
2402,4
2406,4
2409,4
2412,4
2416,4
2417,4
2421,4
2425,4
2427,4
2428,4
2429,4
2503,4
2512,4
2517,4
2518,4
2524,4
2527,4
2528,4
2702,4
2703,4
2710,4
2713,4
2715,4
2716,4
2717,4
2718,4
2719,4
2721,4
2724,4
2725,4
2728,4
2810,4
2812,4
2815,4
2817,4
2818,4
2819,4
2821,4
2824,4
2825,4
2902,4
2913,4
2918,4
2924,4
2925,4
2927,4
2928,4
103,5
106,5
109,5
110,5
112,5
113,5
115,5
116,5
117,5
118,5
119,5
123,5
124,5
126,5
130,5
201,5
209,5
210,5
212,5
213,5
215,5
218,5
221,5
223,5
228,5
230,5
302,5
304,5
309,5
310,5
312,5
313,5
316,5
318,5
321,5
323,5
326,5
328,5
330,5
401,5
402,5
406,5
410,5
412,5
415,5
416,5
417,5
418,5
421,5
423,5
426,5
428,5
430,5
602,5
603,5
609,5
610,5
613,5
618,5
621,5
623,5
624,5
626,5
630,5
904,5
906,5
910,5
912,5
913,5
917,5
919,5
923,5
924,5
930,5
1003,5
1006,5
1012,5
1015,5
1016,5
1018,5
1021,5
1023,5
1024,5
1026,5
1030,5
1201,5
1206,5
1210,5
1213,5
1216,5
1217,5
1221,5
1223,5
1226,5
1228,5
1230,5
1303,5
1304,5
1310,5
1315,5
1316,5
1317,5
1318,5
1323,5
1324,5
1326,5
1330,5
1503,5
1506,5
1509,5
1512,5
1517,5
1518,5
1521,5
1523,5
1526,5
1528,5
1530,5
1602,5
1606,5
1609,5
1613,5
1615,5
1621,5
1623,5
1624,5
1628,5
1630,5
1702,5
1703,5
1704,5
1706,5
1710,5
1713,5
1716,5
1721,5
1723,5
1724,5
1726,5
1730,5
1806,5
1809,5
1812,5
1813,5
1815,5
1816,5
1817,5
1821,5
1823,5
1826,5
1902,5
1903,5
1904,5
1906,5
1909,5
1910,5
1912,5
1913,5
1915,5
1916,5
1917,5
1918,5
1921,5
1923,5
1926,5
1928,5
1930,5
2101,5
2106,5
