564,11,26,1
1997,40,37,1
1952,39,42,1
377,7,35,1
2242,45,37,1
2367,48,15,1
1573,32,5,1
2294,46,40,1
1086,22,8,1
782,15,48,1
1986,40,26,1
1942,39,31,1
1505,30,36,1
2402,49,1,1
399,8,7,1
1617,33,0,1
114,2,17,1
1434,29,13,1
1645,33,28,1
125,2,28,1
106,2,9,1
1398,28,26,1
1096,22,18,1
540,11,1,1
1307,26,34,1
414,8,23,1
527,10,38,1
2063,42,5,1
425,8,34,1
600,12,13,1
2322,47,19,1
162,3,16,1
2291,46,37,1
186,3,40,1
1678,34,12,1
2295,46,41,1
1472,30,2,1
558,11,20,1
1575,32,7,1
1218,24,43,1
1404,28,33,1
2429,49,28,1
156,3,10,1
1780,36,16,1
1702,34,37,1
962,19,32,1
244,4,49,1
1647,33,30,1
537,10,48,1
113,2,16,1
588,12,0,1
177,3,31,1
298,6,4,1
1980,40,20,1
1389,28,17,1
2122,43,15,1
1913,39,2,1
1145,23,18,1
787,16,3,1
718,14,33,1
282,5,38,1
72,1,24,1
1006,20,27,1
606,12,19,1
1781,36,17,1
696,14,10,1
1050,21,22,1
492,10,2,1
664,13,28,1
1658,33,42,1
373,7,31,1
1887,38,25,1
604,12,17,1
2405,49,4,1
1447,29,26,1
2445,49,44,1
383,7,41,1
1342,27,19,1
735,15,0,1
710,14,25,1
395,8,3,1
1002,20,23,1
1807,36,44,1
1183,24,7,1
1856,37,44,1
947,19,16,1
242,4,47,1
1608,32,41,1
1208,24,33,1
1961,40,1,1
1418,28,47,1
2220,45,15,1
428,8,37,1
767,15,33,1
2018,41,9,1
387,7,45,1
13,0,14,1
1536,31,17,1
1165,23,39,1
1267,25,43,1
1354,27,32,1
629,12,42,1
206,4,11,1
988,20,8,1
255,5,11,1
1417,28,46,1
855,17,23,1
662,13,26,1
1720,35,5,1
1384,28,12,1
1765,36,1,1
2251,45,47,1
508,10,19,1
681,13,45,1
108,2,11,1
1301,26,28,1
1460,29,40,1
209,4,14,1
886,18,4,1
1950,39,40,1
1094,22,16,1
30,0,31,1
720,14,35,1
1600,32,33,1
127,2,30,1
279,5,35,1
999,20,19,1
84,1,36,1
1343,27,20,1
2345,47,42,1
1062,21,34,1
574,11,36,1
1103,22,26,1
602,12,15,1
586,11,48,1
551,11,13,1
1466,29,46,1
771,15,37,1
2406,49,5,1
620,12,33,1
1284,26,10,1
1778,36,14,1
1523,31,4,1
1456,29,36,1
1834,37,21,1
2157,44,1,1
2428,49,27,1
405,8,14,1
2015,41,6,1
249,5,4,1
1152,23,26,1
392,8,0,1
802,16,19,1
1053,21,25,1
1195,24,19,1
1009,20,30,1
1150,23,24,1
655,13,19,1
842,17,9,1
235,4,40,1
1101,22,24,1
1716,35,1,1
259,5,15,1
1185,24,9,1
74,1,26,1
342,6,49,1
2226,45,21,1
1861,37,49,1
737,15,2,1
454,9,14,1
873,17,41,1
1717,35,2,1
660,13,24,1
605,12,18,1
2228,45,23,1
2275,46,21,1
1915,39,4,1
1275,26,1,1
853,17,21,1
1829,37,16,1
353,7,11,1
1250,25,26,1
1316,26,43,1
491,10,1,1
1412,28,41,1
1624,33,7,1
1440,29,19,1
1163,23,37,1
1564,31,46,1
1073,21,45,1
841,17,8,1
1963,40,3,1
678,13,42,1
1295,26,21,1
1756,35,42,1
477,9,37,1
1528,31,9,1
581,11,43,1
788,16,4,1
916,18,35,1
957,19,27,1
2241,45,36,1
1013,20,34,1
2344,47,41,1
1423,29,2,1
494,10,4,1
20,0,21,1
1761,35,47,1
750,15,16,1
2348,47,45,1
1034,21,5,1
1370,27,48,1
238,4,43,1
189,3,43,1
563,11,25,1
1836,37,23,1
76,1,28,1
269,5,25,1
1106,22,29,1
2192,44,36,1
2364,48,12,1
1555,31,37,1
512,10,23,1
1369,27,47,1
484,9,44,1
1007,20,28,1
995,20,15,1
1205,24,30,1
