1137,23,10,1
1093,22,15,1
1044,21,15,1
901,18,20,1
303,6,10,1
1583,32,15,1
1000,20,21,1
554,11,16,1
1748,35,33,1
2133,43,26,1
319,6,26,1
460,9,20,1
1717,35,2,1
1407,28,36,1
927,18,46,1
1853,37,41,1
2063,42,5,1
130,2,33,1
2103,42,46,1
1280,26,6,1
2074,42,16,1
1854,37,42,1
1046,21,17,1
735,15,0,1
306,6,13,1
57,1,9,1
164,3,18,1
1419,28,48,1
753,15,19,1
858,17,26,1
1395,28,23,1
677,13,41,1
1573,32,5,1
2176,44,20,1
1685,34,19,1
1340,27,17,1
1610,32,43,1
660,13,24,1
752,15,18,1
1316,26,43,1
1539,31,20,1
209,4,14,1
158,3,12,1
1785,36,21,1
21,0,22,1
1431,29,10,1
471,9,31,1
2093,42,35,1
574,11,36,1
2022,41,13,1
1077,21,49,1
533,10,44,1
387,7,45,1
687,14,1,1
299,6,5,1
693,14,7,1
1930,39,19,1
745,15,10,1
635,12,48,1
49,1,0,1
102,2,5,1
17,0,18,1
1672,34,6,1
2281,46,27,1
1359,27,37,1
36,0,37,1
494,10,4,1
815,16,32,1
997,20,17,1
1101,22,24,1
1736,35,21,1
1306,26,33,1
379,7,37,1
540,11,1,1
2099,42,41,1
1915,39,4,1
599,12,11,1
2368,48,16,1
2407,49,6,1
1680,34,14,1
1850,37,38,1
81,1,33,1
7,0,8,1
96,1,48,1
1526,31,7,1
877,17,45,1
1348,27,25,1
287,5,43,1
380,7,38,1
1608,32,41,1
909,18,28,1
1013,20,34,1
1153,23,27,1
487,9,47,1
419,8,28,1
2152,43,46,1
2273,46,19,1
1008,20,29,1
2446,49,45,1
367,7,25,1
414,8,23,1
1033,21,4,1
1465,29,45,1
2177,44,21,1
203,4,8,1
470,9,30,1
697,14,11,1
71,1,23,1
525,10,36,1
788,16,4,1
1626,33,9,1
2065,42,7,1
1840,37,27,1
1096,22,18,1
193,3,47,1
1409,28,38,1
781,15,47,1
929,18,48,1
891,18,9,1
2191,44,35,1
1760,35,46,1
1971,40,11,1
1531,31,12,1
506,10,17,1
23,0,24,1
1053,21,25,1
987,20,7,1
1571,32,3,1
617,12,30,1
11,0,12,1
105,2,8,1
1605,32,38,1
1309,26,36,1
786,16,2,1
967,19,37,1
742,15,7,1
467,9,27,1
1454,29,34,1
1730,35,15,1
985,20,5,1
1452,29,32,1
583,11,45,1
595,12,7,1
469,9,29,1
1558,31,40,1
1271,25,47,1
60,1,12,1
2089,42,31,1
850,17,18,1
1873,38,11,1
352,7,10,1
2296,46,42,1
2010,41,1,1
1648,33,31,1
736,15,1,1
484,9,44,1
984,20,4,1
411,8,20,1
76,1,28,1
692,14,6,1
1173,23,47,1
84,1,36,1
95,1,47,1
1253,25,29,1
1436,29,15,1
2293,46,39,1
555,11,17,1
1010,20,31,1
620,12,33,1
431,8,40,1
365,7,23,1
423,8,32,1
1687,34,21,1
2320,47,17,1
881,17,49,1
325,6,32,1
1617,33,0,1
577,11,39,1
1568,32,0,1
267,5,23,1
327,6,34,1
1894,38,32,1
532,10,43,1
1156,23,30,1
2251,45,47,1
2173,44,17,1
1684,34,18,1
2126,43,19,1
2441,49,40,1
311,6,18,1
1635,33,18,1
890,18,8,1
2241,45,36,1
1386,28,14,1
2131,43,24,1
608,12,21,1
652,13,16,1
1603,32,36,1
1444,29,23,1
14,0,15,1
2057,41,49,1
2085,42,27,1
2387,48,35,1
885,18,3,1
2040,41,31,1
1402,28,31,1
1519,31,0,1
498,10,8,1
1074,21,46,1
937,19,6,1
63,1,15,1
2214,45,9,1
1334,27,11,1
634,12,47,1
1421,29,0,1
449,9,8,1
64,1,16,1
698,14,12,1
955,19,25,1
149,3,2,1
1642,33,25,1
145,2,48,1
2412,49,11,1
2357,48,5,1
2313,47,10,1
72,1,24,1
870,17,38,1
403,8,12,1
163,3,17,1
112,2,15,1
1715,35,0,1
2439,49,38,1
817,16,34,1
2118,43,11,1
1639,33,22,1
734,14,49,1
1020,20,41,1
322,6,29,1
2077,42,19,1
2379,48,27,1
1032,21,3,1
1965,40,5,1
2310,47,7,1
363,7,21,1
2116,43,9,1
486,9,46,1
1652,33,36,1
427,8,36,1
1542,31,23,1
1330,27,7,1
2437,49,36,1
1239,25,14,1
265,5,21,1
1405,28,34,1
1567,31,49,1
913,18,32,1
1828,37,15,1
936,19,5,1
718,14,33,1
92,1,44,1
2345,47,42,1
681,13,45,1
290,5,46,1
2324,47,21,1
2449,49,48,1
2292,46,38,1
344,7,1,1
1355,27,33,1
385,7,43,1
160,3,14,1
1182,24,6,1
1206,24,31,1
773,15,39,1
562,11,24,1
582,11,44,1
783,15,49,1
1661,33,45,1
964,19,34,1
2429,49,28,1
739,15,4,1
912,18,31,1
1451,29,31,1
968,19,38,1
457,9,17,1
1581,32,13,1
2414,49,13,1
1822,37,9,1
527,10,38,1
2389,48,37,1
111,2,14,1
1598,32,30,1
1529,31,10,1
2359,48,7,1
2398,48,46,1
1695,34,29,1
336,6,43,1
1073,21,45,1
208,4,13,1
1528,31,9,1
1377,28,5,1
1523,31,4,1
1614,32,47,1
2067,42,9,1
1807,36,44,1
1113,22,36,1
2235,45,30,1
2224,45,19,1
2233,45,28,1
931,19,0,1
659,13,23,1
421,8,30,1
1098,22,20,1
1439,29,18,1
1237,25,12,1
1476,30,6,1
1754,35,40,1
2107,43,0,1
670,13,34,1
1494,30,24,1
755,15,21,1
1905,38,44,1
1655,33,39,1
2352,48,0,1
333,6,40,1
671,13,35,1
210,4,15,1
9,0,10,1
255,5,11,1
2372,48,20,1
1376,28,4,1
1505,30,36,1
515,10,26,1
904,18,23,1
2444,49,43,1
1358,27,36,1
2113,43,6,1
928,18,47,1
2171,44,15,1
2377,48,25,1
1692,34,26,1
855,17,23,1
2014,41,5,1
334,6,41,1
1351,27,29,1
2190,44,34,1
233,4,38,1
759,15,25,1
2404,49,3,1
2178,44,22,1
684,13,48,1
800,16,17,1
614,12,27,1
2406,49,5,1
1426,29,5,1
1856,37,44,1
24,0,25,1
376,7,34,1
1352,27,30,1
512,10,23,1
202,4,7,1
921,18,40,1
2426,49,25,1
127,2,30,1
1297,26,23,1
1801,36,38,1
2415,49,14,1
1888,38,26,1
1486,30,16,1
1769,36,5,1
1575,32,7,1
2150,43,44,1
805,16,22,1
802,16,19,1
580,11,42,1
1941,39,30,1
1508,30,39,1
883,18,1,1
1449,29,28,1
1561,31,43,1
1130,23,3,1
1342,27,19,1
1787,36,23,1
2035,41,26,1
1908,38,47,1
2343,47,40,1
1324,27,1,1
1251,25,27,1
384,7,42,1
797,16,13,1
2064,42,6,1
899,18,17,1
1165,23,39,1
74,1,26,1
1857,37,45,1
1399,28,27,1
2145,43,38,1
434,8,43,1
1792,36,28,1
2172,44,16,1
1780,36,16,1
1848,37,35,1
1014,20,35,1
165,3,19,1
528,10,39,1
1226,25,1,1
1720,35,5,1
673,13,37,1
2162,44,6,1
1536,31,17,1
1577,32,9,1
56,1,8,1
918,18,37,1
2409,49,8,1
1235,25,10,1
2271,46,17,1
1026,20,47,1
1698,34,32,1
2157,44,1,1
1286,26,12,1
996,20,16,1
2161,44,5,1
1611,32,44,1
12,0,13,1
2,0,3,1
177,3,31,1
1477,30,7,1
2294,46,40,1
1315,26,42,1
2130,43,23,1
2096,42,38,1
1862,38,0,1
91,1,43,1
2287,46,33,1
1977,40,17,1
1123,22,46,1
914,18,33,1
313,6,20,1
199,4,3,1
1274,26,0,1
2009,41,0,1
2424,49,23,1
1884,38,22,1
1425,29,4,1
560,11,22,1
1952,39,42,1
271,5,27,1
900,18,19,1
275,5,31,1
1662,33,46,1
556,11,18,1
2051,41,43,1
369,7,27,1
1963,40,3,1
828,16,45,1
1390,28,18,1
140,2,43,1
1196,24,20,1
1618,33,1,1
896,18,14,1
902,18,21,1
2219,45,14,1
658,13,22,1
110,2,13,1
2187,44,31,1
2083,42,25,1
1189,24,13,1
2026,41,17,1
2027,41,18,1
1719,35,4,1
1079,22,1,1
1383,28,11,1
2137,43,30,1
1920,39,9,1
2284,46,30,1
1039,21,10,1
517,10,28,1
2192,44,36,1
576,11,38,1
2260,46,6,1
2317,47,14,1
1068,21,40,1
1980,40,20,1
1152,23,26,1
1,0,2,1
1109,22,32,1
789,16,5,1
1139,23,12,1
1120,22,43,1
1483,30,13,1
871,17,39,1
945,19,14,1
2140,43,33,1
2401,49,0,1
181,3,35,1
1099,22,21,1
816,16,33,1
2341,47,38,1
575,11,37,1
787,16,3,1
2105,42,48,1
1349,27,26,1
2243,45,38,1
1532,31,13,1
880,17,48,1
1813,37,0,1
302,6,9,1
1453,29,33,1
1749,35,34,1
2070,42,12,1
694,14,8,1
489,9,49,1
1493,30,23,1
381,7,39,1
2329,47,26,1
420,8,29,1
1632,33,15,1
1468,29,48,1
98,2,0,1
696,14,10,1
2362,48,10,1
1054,21,26,1
920,18,39,1
2226,45,21,1
192,3,46,1
1668,34,2,1
732,14,47,1
2263,46,9,1
1809,36,46,1
1834,37,21,1
122,2,25,1
362,7,20,1
2108,43,1,1
1367,27,45,1
2435,49,34,1
1415,28,44,1
743,15,8,1
2249,45,44,1
124,2,27,1
1640,33,23,1
1171,23,45,1
1228,25,3,1
1456,29,36,1
573,11,35,1
1697,34,31,1
1912,39,1,1
52,1,4,1
1066,21,38,1
188,3,42,1
356,7,14,1
653,13,17,1
572,11,34,1
475,9,35,1
2024,41,15,1
1042,21,13,1
772,15,38,1
254,5,10,1
26,0,27,1
2141,43,34,1
1114,22,37,1
1323,27,0,1
1157,23,31,1
719,14,34,1
530,10,41,1
1984,40,24,1
2189,44,33,1
771,15,37,1
645,13,8,1
2179,44,23,1
990,20,10,1
2222,45,17,1
2282,46,28,1
2319,47,16,1
1587,32,19,1
847,17,14,1
1989,40,29,1
104,2,7,1
438,8,47,1
1371,27,49,1
10,0,11,1
1435,29,14,1
2198,44,42,1
1815,37,2,1
1707,34,42,1
559,11,21,1
309,6,16,1
2432,49,31,1
1051,21,23,1
2447,49,46,1
201,4,6,1
2290,46,36,1
2258,46,4,1
1970,40,10,1
503,10,14,1
1982,40,22,1
1956,39,46,1
1710,34,45,1
1904,38,43,1
132,2,35,1
2075,42,17,1
353,7,11,1
243,4,48,1
1667,34,1,1
2400,48,49,1
1625,33,8,1
377,7,35,1
262,5,18,1
2256,46,2,1
1423,29,2,1
2306,47,3,1
2049,41,40,1
166,3,20,1
2331,47,28,1
223,4,28,1
1711,34,46,1
324,6,31,1
1462,29,42,1
1091,22,13,1
211,4,16,1
657,13,21,1
720,14,35,1
2265,46,11,1
1901,38,40,1
857,17,25,1
2234,45,29,1
2087,42,29,1
1470,30,0,1
2360,48,8,1
1472,30,2,1
1986,40,26,1
770,15,36,1
432,8,41,1
82,1,34,1
2289,46,35,1
832,16,49,1
294,6,0,1
1227,25,2,1
514,10,25,1
386,7,44,1
1718,35,3,1
1076,21,48,1
1765,36,1,1
810,16,27,1
359,7,17,1
2050,41,42,1
823,16,40,1
1772,36,8,1
1202,24,27,1
1249,25,24,1
318,6,25,1
924,18,43,1
1455,29,35,1
2216,45,11,1
758,15,24,1
2428,49,27,1
2164,44,8,1
268,5,24,1
726,14,41,1
749,15,14,1
40,0,41,1
1530,31,11,1
328,6,35,1
2183,44,27,1
173,3,27,1
695,14,9,1
2350,47,48,1
1939,39,28,1
2106,42,49,1
139,2,42,1
1230,25,5,1
2068,42,10,1
2277,46,23,1
1266,25,42,1
791,16,7,1
1943,39,32,1
1776,36,12,1
2013,41,4,1
134,2,37,1
45,0,46,1
1675,34,9,1
1416,28,45,1
775,15,41,1
2275,46,21,1
1885,38,23,1
776,15,42,1
979,19,49,1
1082,22,4,1
357,7,15,1
969,19,39,1
746,15,11,1
1836,37,23,1
762,15,28,1
629,12,42,1
865,17,33,1
1064,21,36,1
1838,37,25,1
417,8,26,1
368,7,26,1
825,16,42,1
845,17,12,1
1549,31,30,1
1438,29,17,1
1966,40,6,1
123,2,26,1
1810,36,47,1
1446,29,25,1
1512,30,43,1
1802,36,39,1
1755,35,41,1
1936,39,25,1
958,19,28,1
1501,30,32,1
1937,39,26,1
1983,40,23,1
1203,24,28,1
761,15,27,1
1674,34,8,1
1111,22,34,1
2139,43,32,1
1269,25,45,1
882,18,0,1
221,4,26,1
230,4,35,1
2134,43,27,1
137,2,40,1
764,15,30,1
840,17,7,1
1761,35,47,1
213,4,18,1
1434,29,13,1
1998,40,38,1
1757,35,43,1
170,3,24,1
392,8,0,1
1624,33,7,1
1876,38,14,1
1001,20,22,1
2381,48,29,1
610,12,23,1
1647,33,30,1
1224,24,49,1
2069,42,11,1
1918,39,7,1
93,1,45,1
1874,38,12,1
536,10,47,1
579,11,41,1
455,9,15,1
273,5,29,1
1036,21,7,1
1336,27,13,1
1221,24,46,1
370,7,28,1
1651,33,35,1
2390,48,38,1
446,9,5,1
1940,39,29,1
2240,45,35,1
159,3,13,1
1942,39,31,1
640,13,3,1
1897,38,35,1
1021,20,42,1
2367,48,15,1
801,16,18,1
2316,47,13,1
1108,22,31,1
2365,48,13,1
179,3,33,1
256,5,12,1
2020,41,11,1
1764,36,0,1
2423,49,22,1
331,6,38,1
2267,46,13,1
1913,39,2,1
1795,36,31,1
1445,29,24,1
241,4,46,1
1294,26,20,1
1215,24,40,1
935,19,4,1
1122,22,45,1
34,0,35,1
744,15,9,1
1703,34,38,1
1350,27,28,1
2204,44,49,1
594,12,6,1
2120,43,13,1
1457,29,37,1
685,13,49,1
1362,27,40,1
2199,44,43,1
656,13,20,1
1696,34,30,1
961,19,31,1
445,9,4,1
174,3,28,1
1478,30,8,1
1458,29,38,1
1515,30,46,1
1786,36,22,1
2237,45,32,1
1246,25,21,1
234,4,39,1
1391,28,19,1
2225,45,20,1
1953,39,43,1
1925,39,14,1
779,15,45,1
231,4,36,1
1275,26,1,1
1254,25,30,1
22,0,23,1
68,1,20,1
1338,27,15,1
1961,40,1,1
887,18,5,1
2259,46,5,1
1944,39,33,1
2336,47,33,1
136,2,39,1
1691,34,25,1
283,5,39,1
908,18,27,1
688,14,2,1
293,5,49,1
818,16,35,1
1219,24,44,1
1155,23,29,1
2086,42,28,1
910,18,29,1
1721,35,6,1
3,0,4,1
1666,34,0,1
229,4,34,1
1615,32,48,1
2076,42,18,1
405,8,14,1
1565,31,47,1
2399,48,47,1
400,8,9,1
1175,23,49,1
90,1,42,1
450,9,10,1
1921,39,10,1
2440,49,39,1
2143,43,36,1
644,13,7,1
1090,22,12,1
1803,36,40,1
1878,38,16,1
2380,48,28,1
1301,26,28,1
1683,34,17,1
2200,44,45,1
175,3,29,1
247,5,2,1
1378,28,6,1
442,9,1,1
1658,33,42,1
950,19,20,1
157,3,11,1
1800,36,37,1
2144,43,37,1
38,0,39,1
1612,32,45,1
375,7,33,1
713,14,28,1
2175,44,19,1
2059,42,1,1
279,5,35,1
619,12,32,1
2342,47,39,1
1216,24,41,1
947,19,16,1
1176,24,0,1
2213,45,8,1
722,14,37,1
976,19,46,1
220,4,25,1
2438,49,37,1
1722,35,7,1
606,12,19,1
510,10,21,1
1190,24,14,1
542,11,3,1
597,12,9,1
1559,31,41,1
249,5,4,1
2021,41,12,1
28,0,29,1
1052,21,24,1
633,12,46,1
1597,32,29,1
894,18,12,1
1326,27,3,1
2338,47,35,1
691,14,5,1
329,6,36,1
144,2,47,1
33,0,34,1
2052,41,44,1
853,17,21,1
2268,46,14,1
1361,27,39,1
1784,36,20,1
2215,45,10,1
2397,48,45,1
1163,23,37,1
1552,31,34,1
1791,36,27,1
366,7,24,1
1955,39,45,1
1002,20,23,1
2153,43,47,1
418,8,27,1
1259,25,35,1
518,10,29,1
1450,29,30,1
1475,30,5,1
1140,23,13,1
1557,31,39,1
108,2,11,1
1292,26,18,1
655,13,19,1
453,9,13,1
1388,28,16,1
1503,30,34,1
1441,29,20,1
1630,33,13,1
1299,26,25,1
142,2,45,1
981,20,1,1
1975,40,15,1
1864,38,2,1
1492,30,22,1
29,0,30,1
2185,44,29,1
2156,44,0,1
1088,22,10,1
135,2,38,1
348,7,5,1
1200,24,25,1
2315,47,12,1
1038,21,9,1
1681,34,15,1
1826,37,13,1
1669,34,3,1
983,20,3,1
258,5,14,1
2018,41,9,1
919,18,38,1
2151,43,45,1
760,15,26,1
341,6,48,1
429,8,38,1
507,10,18,1
1115,22,38,1
1816,37,3,1
1702,34,37,1
1714,34,49,1
2382,48,30,1
118,2,21,1
1949,39,38,1
2218,45,13,1
1195,24,19,1
150,3,4,1
1353,27,31,1
615,12,28,1
1048,21,19,1
1295,26,21,1
2115,43,8,1
