1835,1
2444,1
149,1
1913,1
2292,1
2324,1
837,1
2062,1
237,1
977,1
2160,1
991,1
1822,1
1931,1
257,1
1710,1
599,1
1824,1
1127,1
816,1
1270,1
1990,1
1178,1
479,1
2435,1
330,1
1295,1
1362,1
2135,1
648,1
1516,1
913,1
341,1
833,1
612,1
159,1
382,1
204,1
2094,1
2389,1
787,1
2224,1
716,1
2213,1
250,1
775,1
2148,1
1743,1
1061,1
1150,1
2083,1
534,1
1713,1
303,1
1591,1
693,1
1523,1
2333,1
779,1
2137,1
797,1
1332,1
1834,1
964,1
294,1
1576,1
165,1
1066,1
57,1
2406,1
282,1
367,1
1128,1
1352,1
1811,1
2443,1
1466,1
1179,1
54,1
4,1
1912,1
904,1
1973,1
1602,1
0,1
1962,1
1813,1
1298,1
129,1
896,1
2257,1
2067,1
1189,1
1027,1
1647,1
2181,1
1700,1
2017,1
1951,1
2357,1
1328,1
1449,1
1335,1
185,1
2025,1
2168,1
533,1
2263,1
983,1
13,1
109,1
2404,1
663,1
286,1
261,1
980,1
2021,1
1462,1
1064,1
2350,1
764,1
894,1
388,2
1369,2
404,2
977,2
1150,2
1310,2
572,2
2415,2
165,2
2292,2
2374,2
250,2
374,2
1576,2
1110,2
2188,2
1697,2
904,2
1591,2
1811,2
329,2
1992,2
874,2
1128,2
1645,2
2213,2
159,2
2417,2
2021,2
1373,2
908,2
2214,2
1295,2
9,2
1835,2
2083,2
1242,2
475,2
479,2
552,2
2299,2
583,2
837,2
109,2
1127,2
1362,2
1834,2
693,2
2389,2
1995,2
413,2
2247,2
412,2
13,2
1523,2
964,2
1602,2
507,2
57,2
787,2
1434,2
2350,2
983,2
2229,2
2017,2
2333,2
716,2
2160,2
1516,2
303,2
2435,2
135,2
2025,2
2444,2
1926,2
6,2
757,2
1913,2
1061,2
341,2
533,2
764,2
2331,2
1466,2
655,2
0,2
542,2
738,2
382,2
881,2
1824,2
1298,2
254,2
1550,2
1828,2
204,2
1179,2
1233,2
2080,2
1813,2
286,2
2357,2
1060,2
1278,2
1951,2
4,2
50,2
187,2
2137,2
772,2
2062,2
509,2
1952,2
1352,2
601,2
2404,2
2224,2
1912,2
2241,2
58,2
93,2
678,2
1550,3
185,3
191,3
330,3
1717,3
2062,3
294,3
446,3
678,3
645,3
2435,3
1990,3
663,3
0,3
1577,3
1375,3
257,3
991,3
772,3
1743,3
1362,3
282,3
388,3
303,3
1061,3
832,3
9,3
159,3
1471,3
1463,3
2415,3
655,3
1647,3
572,3
4,3
693,3
1953,3
2257,3
2442,3
50,3
2160,3
1154,3
1466,3
58,3
1328,3
255,3
2188,3
738,3
1027,3
1270,3
2444,3
2331,3
57,3
328,3
337,3
13,3
1913,3
1745,3
2327,3
1523,3
2067,3
2292,3
254,3
552,3
1700,3
1952,3
1786,3
2443,3
1813,3
1468,3
135,3
412,3
1962,3
237,3
612,3
908,3
787,3
2417,3
1778,3
1824,3
323,3
1875,3
161,3
54,3
367,3
2263,3
1298,3
980,3
1710,3
1678,3
413,3
374,3
2324,3
1335,3
2374,3
66,3
2137,3
1434,3
903,3
2214,3
601,3
894,3
2389,3
2350,3
1995,3
1658,3
1516,3
329,3
2004,3
1352,3
509,3
472,3
1912,3
1189,3
1295,3
2247,3
2404,3
1992,3
698,3
250,3
2333,3
570,3
1328,4
388,4
2292,4
9,4
2417,4
382,4
1875,4
1242,4
330,4
1110,4
1373,4
54,4
13,4
534,4
109,4
645,4
1065,4
628,4
2242,4
1270,4
328,4
2181,4
2263,4
2214,4
1678,4
1912,4
612,4
158,4
1332,4
165,4
2327,4
446,4
913,4
2148,4
2160,4
1434,4
255,4
1834,4
1577,4
2224,4
663,4
2444,4
60,4
1828,4
1150,4
1722,4
1298,4
1128,4
1931,4
1658,4
738,4
129,4
980,4
782,4
903,4
1778,4
896,4
1824,4
1462,4
2213,4
1813,4
261,4
655,4
1602,4
282,4
599,4
1576,4
1710,4
862,4
1926,4
2025,4
1589,4
1233,4
2299,4
412,4
88,4
286,4
1189,4
1633,4
964,4
2247,4
1953,4
2080,4
775,4
2359,4
1192,4
1234,4
1811,4
2331,4
2137,4
472,4
894,4
159,4
1990,4
2374,4
601,4
1835,4
1647,4
1973,4
2357,4
1962,4
204,4
552,4
1992,4
1743,4
1995,4
404,4
511,4
66,4
1471,4
1154,4
833,4
1463,4
1713,4
93,4
135,4
995,4
787,4
161,4
693,4
2083,4
2443,4
1352,5
58,5
782,5
6,5
1449,5
1178,5
1778,5
250,5
2062,5
1931,5
382,5
13,5
2083,5
1110,5
1845,5
874,5
1179,5
472,5
1373,5
999,5
511,5
903,5
533,5
1516,5
255,5
328,5
698,5
1468,5
2333,5
302,5
185,5
983,5
2224,5
1298,5
1577,5
2331,5
1912,5
2443,5
1824,5
1722,5
329,5
2357,5
1295,5
2025,5
678,5
991,5
507,5
341,5
770,5
1992,5
1275,5
552,5
254,5
9,5
1811,5
109,5
446,5
2417,5
2017,5
1822,5
1589,5
1990,5
837,5
2406,5
480,5
2389,5
1835,5
1362,5
1127,5
475,5
286,5
2246,5
66,5
412,5
2242,5
261,5
375,5
977,5
1434,5
404,5
1466,5
2181,5
832,5
1189,5
88,5
1828,5
1591,5
149,5
1995,5
4,5
1026,5
1328,5
1576,5
663,5
645,5
2135,5
415,5
294,5
1834,5
816,5
1973,5
337,5
1875,5
50,5
2296,5
237,5
2444,5
2137,5
1066,5
1633,5
2263,5
655,5
881,5
1278,5
1745,5
1743,5
1700,5
1402,5
775,5
1234,5
797,5
716,5
329,6
896,6
2188,6
1678,6
509,6
764,6
303,6
237,6
572,6
66,6
2357,6
255,6
187,6
60,6
570,6
159,6
413,6
9,6
1658,6
328,6
254,6
2374,6
165,6
191,6
475,6
1026,6
54,6
1270,6
1824,6
1375,6
480,6
1127,6
1722,6
1602,6
2389,6
1295,6
2443,6
1577,6
2406,6
2333,6
2083,6
1576,6
50,6
2004,6
1700,6
552,6
415,6
2442,6
2324,6
412,6
779,6
1523,6
1027,6
1951,6
2415,6
1364,6
1150,6
472,6
833,6
645,6
1973,6
2247,6
1110,6
1462,6
542,6
1061,6
775,6
1813,6
1834,6
782,6
2246,6
158,6
1717,6
2404,6
874,6
2444,6
1310,6
977,6
995,6
2224,6
294,6
2067,6
1402,6
1952,6
446,6
404,6
2296,6
2148,6
1154,6
999,6
816,6
770,6
302,6
490,6
375,6
2299,6
337,6
983,6
1278,6
374,6
1962,6
1373,6
903,6
2168,6
1362,6
599,6
1335,6
367,6
2241,6
1835,6
894,6
2417,6
4,6
1811,6
655,6
6,6
2327,6
1066,6
1468,6
2160,6
373,6
533,6
1310,7
2062,7
1127,7
250,7
2246,7
9,7
903,7
908,7
367,7
58,7
412,7
1710,7
0,7
404,7
6,7
764,7
135,7
797,7
60,7
1065,7
1362,7
1242,7
1516,7
894,7
2324,7
1128,7
1270,7
1834,7
475,7
612,7
1061,7
583,7
2242,7
2444,7
50,7
323,7
991,7
753,7
374,7
2415,7
1995,7
185,7
1713,7
1591,7
2257,7
645,7
1189,7
862,7
2181,7
165,7
1523,7
303,7
2296,7
995,7
2067,7
337,7
983,7
1973,7
1150,7
837,7
1912,7
1824,7
1589,7
2292,7
382,7
1375,7
373,7
1835,7
1913,7
601,7
2404,7
93,7
2374,7
2389,7
257,7
511,7
2188,7
1645,7
1953,7
1822,7
328,7
1335,7
779,7
1449,7
13,7
2442,7
1931,7
757,7
129,7
1298,7
66,7
490,7
698,7
159,7
2213,7
2406,7
446,7
2094,7
552,7
1462,7
999,7
1328,7
1402,7
329,7
375,7
1722,7
1233,7
1786,7
716,7
187,7
2263,7
787,7
904,7
415,7
2214,7
2004,7
1962,7
648,7
261,7
1811,7
479,7
161,7
388,8
374,8
1189,8
2444,8
1065,8
446,8
2137,8
816,8
896,8
2442,8
904,8
1364,8
1066,8
655,8
1060,8
862,8
772,8
1710,8
2148,8
770,8
1926,8
1658,8
1912,8
1813,8
1127,8
382,8
1332,8
2359,8
601,8
2135,8
1442,8
2224,8
1589,8
2417,8
109,8
1743,8
1179,8
2331,8
373,8
1234,8
1875,8
645,8
1645,8
1973,8
2415,8
328,8
2062,8
1233,8
6,8
1468,8
1835,8
1449,8
161,8
2160,8
475,8
1434,8
2214,8
2188,8
903,8
753,8
1278,8
1310,8
250,8
648,8
4,8
1402,8
303,8
185,8
507,8
775,8
1270,8
2213,8
204,8
738,8
1845,8
2324,8
764,8
1576,8
2327,8
572,8
1834,8
1466,8
54,8
511,8
533,8
995,8
2080,8
1811,8
612,8
1275,8
874,8
2094,8
323,8
415,8
757,8
1154,8
57,8
542,8
1990,8
2435,8
833,8
1150,8
2257,8
894,8
628,8
2443,8
159,8
1026,8
2229,8
1913,8
1992,8
1713,8
329,8
1110,8
779,8
255,8
1375,8
2296,8
302,8
294,8
2021,8
0,8
1697,9
1150,9
1463,9
881,9
165,9
874,9
2025,9
832,9
88,9
341,9
787,9
323,9
54,9
1275,9
698,9
1973,9
2389,9
2229,9
2263,9
1645,9
1717,9
1364,9
1577,9
509,9
1066,9
413,9
1402,9
490,9
1713,9
1875,9
2083,9
2247,9
1270,9
1951,9
1234,9
1332,9
511,9
1990,9
1369,9
2160,9
187,9
9,9
204,9
93,9
770,9
1027,9
2327,9
2404,9
1786,9
412,9
2443,9
816,9
1523,9
1462,9
57,9
161,9
738,9
60,9
2242,9
533,9
964,9
1658,9
983,9
1466,9
109,9
302,9
2214,9
1576,9
480,9
2435,9
552,9
1835,9
772,9
2331,9
4,9
2017,9
367,9
2406,9
303,9
2374,9
1060,9
753,9
149,9
2442,9
1962,9
254,9
1952,9
2246,9
415,9
862,9
534,9
58,9
903,9
1127,9
837,9
1824,9
612,9
237,9
570,9
655,9
648,9
1335,9
1362,9
1678,9
1834,9
1926,9
374,9
2296,9
2415,9
50,9
1591,9
1295,9
1550,9
1192,9
328,9
2168,9
382,9
757,9
1992,9
2137,9
2299,9
1722,9
904,10
980,10
570,10
2229,10
382,10
612,10
1602,10
1576,10
816,10
1298,10
135,10
303,10
1589,10
2017,10
1786,10
1373,10
1364,10
1577,10
1697,10
255,10
1743,10
894,10
66,10
1953,10
533,10
165,10
628,10
896,10
2168,10
913,10
1402,10
542,10
1362,10
1150,10
1913,10
2324,10
1026,10
1962,10
1992,10
1822,10
999,10
149,10
2025,10
388,10
663,10
2333,10
1633,10
286,10
1778,10
772,10
1468,10
507,10
738,10
2415,10
779,10
2241,10
753,10
375,10
1060,10
2404,10
1027,10
787,10
2213,10
797,10
475,10
862,10
764,10
1061,10
1713,10
1335,10
2299,10
1722,10
2359,10
1710,10
1647,10
13,10
1550,10
60,10
698,10
1466,10
93,10
337,10
1926,10
161,10
2004,10
2094,10
648,10
6,10
2417,10
908,10
328,10
109,10
413,10
511,10
415,10
2257,10
1178,10
782,10
472,10
601,10
1110,10
1234,10
479,10
2444,10
2292,10
1931,10
2021,10
995,10
0,10
2296,10
1127,10
2406,10
2242,10
187,10
2214,10
1065,10
1352,10
1189,10
50,10
1233,10
1811,10
881,10
2242,11
583,11
1442,11
1127,11
2415,11
779,11
2417,11
1926,11
816,11
2444,11
1717,11
2331,11
2299,11
1835,11
1466,11
904,11
1745,11
328,11
2327,11
1743,11
1953,11
2229,11
1462,11
1822,11
1065,11
1912,11
1658,11
13,11
599,11
1516,11
2135,11
2389,11
1270,11
2160,11
612,11
1602,11
1722,11
1026,11
2324,11
1027,11
1778,11
480,11
757,11
254,11
894,11
775,11
1824,11
542,11
2374,11
1995,11
534,11
1178,11
1463,11
6,11
255,11
1434,11
2247,11
2017,11
1189,11
2359,11
572,11
4,11
874,11
1647,11
185,11
693,11
1589,11
1713,11
1700,11
250,11
1468,11
770,11
257,11
261,11
1335,11
404,11
0,11
93,11
999,11
832,11
58,11
2213,11
1061,11
9,11
2333,11
374,11
903,11
382,11
1110,11
862,11
161,11
1278,11
2168,11
1332,11
