389,1
2253,1
910,1
1930,1
2157,1
2311,1
1742,1
2414,1
1758,1
1727,1
2421,1
1606,1
940,1
1551,1
372,1
2430,1
1801,1
2135,1
2422,1
983,1
1130,1
262,1
28,1
1285,1
946,1
1695,1
596,1
413,1
2338,1
1676,1
0,1
2357,1
139,1
1516,1
1213,1
1552,1
1835,1
2320,1
812,1
2254,1
87,1
1182,1
931,1
1736,1
980,1
1092,1
1640,1
77,1
522,1
701,1
2438,1
679,1
1893,1
1889,1
2362,1
239,1
2167,1
726,1
361,1
1088,1
1018,1
1053,1
1627,1
1279,1
1590,1
1122,1
11,1
411,1
455,1
543,1
43,1
927,1
1550,1
1954,1
2033,1
635,1
1420,1
1071,1
1543,1
2119,1
1181,1
1599,1
1832,1
1533,1
438,1
421,1
2244,1
2426,1
145,1
391,1
1634,1
2220,1
93,1
175,1
1358,1
2348,1
735,1
1332,1
591,1
203,1
2404,1
1506,1
309,1
1421,1
1916,1
773,1
1617,1
866,1
134,1
1582,1
895,1
403,1
1524,1
901,1
618,1
1389,1
584,1
1987,1
278,1
2184,1
1224,1
1172,1
2109,1
1117,1
808,1
1753,1
2415,1
1297,1
63,1
187,1
240,1
2111,1
2315,1
1168,1
2323,1
1012,1
1823,1
2120,1
2037,1
2235,1
1680,1
378,1
579,1
2004,1
1056,1
118,1
306,1
1187,1
970,1
2417,1
788,1
285,1
169,1
973,1
544,1
570,1
432,1
30,1
1350,1
1942,1
547,1
1084,1
1383,1
630,1
66,1
1937,1
764,1
1932,1
447,1
90,1
1073,1
1104,1
1664,1
799,1
2101,1
2008,1
388,1
1236,1
2148,1
654,1
1572,1
673,1
1501,1
2026,1
2344,1
1560,1
393,1
2022,1
1854,1
1419,1
1842,1
362,1
1200,1
894,1
1353,1
65,1
1271,1
1140,1
2429,1
2432,1
813,1
156,1
2,1
1270,1
122,1
1433,1
468,1
1464,1
1985,1
1493,1
353,1
1592,1
868,1
1037,1
1548,1
872,1
1735,1
557,1
1961,1
1159,1
646,1
704,1
1387,1
1658,1
951,1
507,1
6,1
972,1
2080,1
1382,1
2243,1
2258,1
34,1
1588,1
1576,1
1855,1
1796,1
870,1
637,1
395,1
98,1
1390,1
2223,1
2242,1
138,1
522,2
1849,2
2,2
544,2
152,2
447,2
1560,2
2129,2
784,2
1321,2
1905,2
1218,2
1588,2
1363,2
159,2
1329,2
2102,2
799,2
381,2
538,2
468,2
1655,2
1233,2
1582,2
1820,2
234,2
1350,2
1493,2
2417,2
2430,2
1781,2
1715,2
698,2
854,2
1735,2
2148,2
1896,2
2089,2
408,2
2101,2
1168,2
175,2
43,2
1934,2
587,2
1052,2
942,2
608,2
1683,2
625,2
393,2
1325,2
1472,2
1383,2
2243,2
1961,2
1787,2
1954,2
2157,2
591,2
1387,2
432,2
6,2
346,2
262,2
1332,2
951,2
203,2
1541,2
1357,2
1930,2
2379,2
701,2
1719,2
2037,2
450,2
2421,2
1742,2
239,2
2311,2
2438,2
1533,2
1551,2
584,2
868,2
1382,2
2346,2
1339,2
1122,2
2193,2
1456,2
1130,2
1268,2
1390,2
1414,2
2422,2
323,2
1610,2
111,2
2135,2
1798,2
1104,2
1606,2
872,2
2070,2
1867,2
395,2
30,2
1073,2
388,2
983,2
1676,2
910,2
2008,2
589,2
1309,2
134,2
362,2
1050,2
797,2
1808,2
285,2
1640,2
679,2
1071,2
352,2
1942,2
353,2
2033,2
788,2
169,2
1381,2
2357,2
48,2
1297,2
1576,2
1796,2
1464,2
1006,2
507,2
1271,2
1925,2
306,2
1858,2
1736,2
2109,2
2184,2
1917,2
869,2
1854,2
1507,2
590,2
636,2
1966,2
980,2
1824,2
2414,2
326,2
901,2
1931,2
378,2
2159,2
1420,2
1567,2
529,2
478,2
363,2
77,2
2013,2
2323,2
1245,2
596,2
2118,2
1053,2
808,2
1221,2
1025,2
2317,2
389,2
156,2
801,2
735,2
1758,2
2315,2
2004,2
1417,2
927,2
1187,2
2338,2
1419,2
1986,2
843,2
1117,2
509,2
543,2
972,2
2117,2
1616,2
411,2
1804,2
670,2
1178,2
2080,2
1388,2
361,2
1670,2
696,2
630,2
1065,2
86,2
687,2
866,2
471,2
536,2
1208,2
1072,2
895,2
455,2
1916,2
646,2
1433,2
139,2
123,2
19,2
2090,2
2245,2
1838,2
1823,2
1142,2
673,2
2149,2
809,2
269,2
107,2
1911,2
726,2
1550,2
339,2
763,2
2253,2
1018,2
1889,2
1985,2
1592,2
1697,2
557,3
2379,3
1514,3
665,3
2080,3
1590,3
1209,3
403,3
996,3
1411,3
673,3
2243,3
1695,3
1383,3
1835,3
1507,3
2067,3
1012,3
323,3
2370,3
122,3
1533,3
1912,3
2070,3
579,3
1357,3
2393,3
2014,3
763,3
1142,3
1911,3
1808,3
1849,3
349,3
812,3
2417,3
262,3
1382,3
589,3
1723,3
1787,3
478,3
618,3
1436,3
2245,3
471,3
1279,3
1801,3
1915,3
111,3
455,3
1987,3
2013,3
1576,3
1353,3
529,3
1285,3
2422,3
1072,3
973,3
1823,3
1389,3
584,3
19,3
1560,3
1297,3
2102,3
630,3
931,3
2148,3
1551,3
389,3
1218,3
2235,3
1567,3
1736,3
1798,3
2311,3
809,3
2184,3
625,3
1506,3
2346,3
2109,3
868,3
279,3
2348,3
1419,3
499,3
2,3
646,3
2323,3
1928,3
2421,3
2414,3
670,3
538,3
656,3
77,3
175,3
543,3
1689,3
1617,3
34,3
1390,3
1541,3
502,3
285,3
2320,3
1245,3
870,3
1321,3
635,3
1627,3
1018,3
854,3
1172,3
2438,3
1088,3
1040,3
365,3
536,3
1899,3
1350,3
1270,3
6,3
388,3
169,3
60,3
1855,3
1493,3
1233,3
2317,3
850,3
808,3
970,3
1388,3
951,3
813,3
353,3
395,3
1015,3
1753,3
1464,3
2254,3
570,3
1234,3
1224,3
1084,3
910,3
1925,3
1130,3
1697,3
994,3
1889,3
636,3
1896,3
1735,3
1381,3
1316,3
2022,3
726,3
711,3
1456,3
596,3
141,3
1838,3
1767,3
2033,3
361,3
2274,3
468,3
1805,3
421,3
1738,3
2090,3
797,3
1676,3
942,3
326,3
591,3
309,3
93,3
