389,7,47,1
2253,45,49,1
910,18,29,1
1930,39,19,1
2157,44,1,1
2311,47,8,1
1742,35,27,1
2414,49,13,1
1758,35,44,1
1727,35,12,1
2421,49,20,1
1606,32,39,1
940,19,9,1
1551,31,33,1
372,7,30,1
2430,49,29,1
1801,36,38,1
2135,43,28,1
2422,49,21,1
983,20,3,1
1130,23,3,1
262,5,18,1
28,0,29,1
1285,26,11,1
946,19,15,1
1695,34,29,1
596,12,8,1
413,8,22,1
2338,47,35,1
1676,34,10,1
0,0,1,1
2357,48,5,1
139,2,42,1
1516,30,47,1
1213,24,38,1
1552,31,34,1
1835,37,22,1
2320,47,17,1
812,16,29,1
2254,46,0,1
87,1,39,1
1182,24,6,1
931,19,0,1
1736,35,21,1
980,20,0,1
1092,22,14,1
1640,33,23,1
77,1,29,1
522,10,33,1
701,14,16,1
2438,49,37,1
679,13,43,1
1893,38,31,1
1889,38,27,1
2362,48,10,1
239,4,44,1
2167,44,11,1
726,14,41,1
361,7,19,1
1088,22,10,1
1018,20,39,1
1053,21,25,1
1627,33,10,1
1279,26,5,1
1590,32,22,1
1122,22,45,1
11,0,12,1
411,8,20,1
455,9,15,1
543,11,4,1
43,0,44,1
927,18,46,1
1550,31,32,1
1954,39,44,1
2033,41,24,1
635,12,48,1
1420,28,49,1
1071,21,43,1
1543,31,24,1
2119,43,12,1
1181,24,5,1
1599,32,31,1
1832,37,19,1
1533,31,14,1
438,8,47,1
421,8,30,1
2244,45,39,1
2426,49,25,1
145,2,48,1
391,7,49,1
1634,33,17,1
2220,45,15,1
93,1,45,1
175,3,29,1
1358,27,36,1
2348,47,45,1
735,15,0,1
1332,27,9,1
591,12,3,1
203,4,8,1
2404,49,3,1
1506,30,37,1
309,6,16,1
1421,29,0,1
1916,39,5,1
773,15,39,1
1617,33,0,1
866,17,34,1
134,2,37,1
1582,32,14,1
895,18,13,1
403,8,12,1
1524,31,5,1
901,18,20,1
618,12,31,1
1389,28,17,1
584,11,46,1
1987,40,27,1
278,5,34,1
2184,44,28,1
1224,24,49,1
1172,23,46,1
2109,43,2,1
1117,22,40,1
808,16,25,1
1753,35,39,1
2415,49,14,1
1297,26,23,1
63,1,15,1
187,3,41,1
240,4,45,1
2111,43,4,1
2315,47,12,1
1168,23,42,1
2323,47,20,1
1012,20,33,1
1823,37,10,1
2120,43,13,1
2037,41,28,1
2235,45,30,1
1680,34,14,1
378,7,36,1
579,11,41,1
2004,40,45,1
1056,21,28,1
118,2,21,1
306,6,13,1
1187,24,11,1
970,19,40,1
2417,49,16,1
788,16,4,1
285,5,41,1
169,3,23,1
973,19,43,1
544,11,5,1
570,11,32,1
432,8,41,1
30,0,31,1
1350,27,28,1
1942,39,31,1
547,11,8,1
1084,22,6,1
1383,28,11,1
630,12,43,1
66,1,18,1
1937,39,26,1
764,15,30,1
1932,39,21,1
447,9,6,1
90,1,42,1
1073,21,45,1
1104,22,27,1
1664,33,48,1
799,16,15,1
2101,42,44,1
2008,40,49,1
388,7,46,1
1236,25,11,1
2148,43,41,1
654,13,18,1
1572,32,4,1
673,13,37,1
1501,30,32,1
2026,41,17,1
2344,47,41,1
1560,31,42,1
393,8,1,1
2022,41,13,1
1854,37,42,1
1419,28,48,1
1842,37,29,1
362,7,20,1
1200,24,25,1
894,18,12,1
1353,27,31,1
65,1,17,1
1271,25,47,1
1140,23,13,1
2429,49,28,1
2432,49,31,1
813,16,30,1
156,3,10,1
2,0,3,1
1270,25,46,1
122,2,25,1
1433,29,12,1
468,9,28,1
1464,29,44,1
1985,40,25,1
1493,30,23,1
353,7,11,1
1592,32,24,1
868,17,36,1
1037,21,8,1
1548,31,29,1
872,17,40,1
1735,35,20,1
557,11,19,1
1961,40,1,1
1159,23,33,1
646,13,9,1
704,14,19,1
1387,28,15,1
1658,33,42,1
951,19,21,1
507,10,18,1
6,0,7,1
972,19,42,1
2080,42,22,1
1382,28,10,1
2243,45,38,1
2258,46,4,1
34,0,35,1
1588,32,20,1
1576,32,8,1
1855,37,43,1
1796,36,32,1
870,17,38,1
637,13,0,1
395,8,3,1
98,2,0,1
1390,28,18,1
2223,45,18,1
2242,45,37,1
138,2,41,1
1849,37,36,2
152,3,6,2
2129,43,22,2
784,16,0,2
1321,26,48,2
1905,38,44,2
1218,24,43,2
1363,27,41,2
159,3,13,2
1329,27,6,2
2102,42,45,2
381,7,39,2
538,10,49,2
1655,33,39,2
1233,25,8,2
1820,37,7,2
234,4,39,2
1781,36,17,2
1715,35,0,2
698,14,12,2
854,17,22,2
1896,38,34,2
2089,42,31,2
408,8,17,2
1934,39,23,2
587,11,49,2
1052,21,24,2
942,19,11,2
608,12,21,2
1683,34,17,2
625,12,38,2
1325,27,2,2
1472,30,2,2
1787,36,23,2
346,7,3,2
1541,31,22,2
1357,27,35,2
2379,48,27,2
1719,35,4,2
450,9,10,2
2346,47,43,2
1339,27,16,2
2193,44,37,2
1456,29,36,2
1268,25,44,2
1414,28,43,2
323,6,30,2
1610,32,43,2
111,2,14,2
1798,36,34,2
2070,42,12,2
1867,38,5,2
589,12,1,2
1309,26,36,2
1050,21,22,2
797,16,13,2
1808,36,45,2
352,7,10,2
1381,28,9,2
48,0,49,2
1006,20,27,2
1925,39,14,2
1858,37,46,2
1917,39,6,2
869,17,37,2
1507,30,38,2
590,12,2,2
636,12,49,2
1966,40,6,2
1824,37,11,2
326,6,33,2
1931,39,20,2
2159,44,3,2
1567,31,49,2
529,10,40,2
478,9,38,2
363,7,21,2
2013,41,4,2
1245,25,20,2
2118,43,11,2
1221,24,46,2
1025,20,46,2
2317,47,14,2
801,16,18,2
1417,28,46,2
1986,40,26,2
843,17,10,2
509,10,20,2
2117,43,10,2
1616,32,49,2
1804,36,41,2
670,13,34,2
1178,24,2,2
1388,28,16,2
1670,34,4,2
696,14,10,2
1065,21,37,2
86,1,38,2
687,14,1,2
471,9,31,2
536,10,47,2
1208,24,33,2
1072,21,44,2
123,2,26,2
19,0,20,2
2090,42,32,2
2245,45,40,2
1838,37,25,2
1142,23,15,2
2149,43,42,2
809,16,26,2
269,5,25,2
107,2,10,2
1911,39,0,2
339,6,46,2
763,15,29,2
1697,34,31,2
1514,30,45,3
665,13,29,3
1209,24,34,3
996,20,16,3
1411,28,40,3
2067,42,9,3
2370,48,18,3
1912,39,1,3
2393,48,41,3
2014,41,5,3
349,7,6,3
1723,35,8,3
1436,29,15,3
1915,39,4,3
279,5,35,3
499,10,9,3
1928,39,17,3
656,13,20,3
1689,34,23,3
502,10,13,3
1040,21,11,3
365,7,23,3
1899,38,37,3
60,1,12,3
850,17,18,3
1015,20,36,3
1234,25,9,3
994,20,14,3
1316,26,43,3
711,14,26,3
141,2,44,3
1767,36,3,3
2274,46,20,3
1805,36,42,3
1738,35,23,3
2024,41,15,3
603,12,16,3
1923,39,12,3
835,17,2,3
1161,23,35,3
2382,48,30,3
1834,37,21,3
1098,22,20,3
2121,43,14,3
1562,31,44,3
417,8,26,3
592,12,4,3
1023,20,44,3
1311,26,38,3
1881,38,19,3
881,17,49,3
593,12,5,3
2374,48,22,3
127,2,30,3
533,10,44,4
820,16,37,4
2141,43,34,4
770,15,36,4
2272,46,18,4
1668,34,2,4
366,7,24,4
1254,25,30,4
82,1,34,4
1347,27,24,4
1517,30,48,4
212,4,17,4
1679,34,13,4
422,8,31,4
474,9,34,4
1144,23,17,4
2345,47,42,4
1786,36,22,4
1907,38,46,4
1502,30,33,4
1904,38,43,4
1751,35,37,4
928,18,47,4
990,20,10,4
315,6,22,4
2153,43,47,4
1794,36,30,4
749,15,14,4
419,8,28,4
1158,23,32,4
810,16,27,4
1359,27,37,4
218,4,23,4
1639,33,22,4
601,12,14,4
2303,47,0,5
322,6,29,5
73,1,25,5
1403,28,32,5
1214,24,39,5
632,12,45,5
2270,46,16,5
249,5,4,5
633,12,46,5
1880,38,18,5
367,7,25,5
2131,43,24,5
883,18,1,5
2263,46,9,5
755,15,21,5
1160,23,34,6
2126,43,19,6
957,19,27,6
1450,29,30,6
1852,37,40,6
20,0,21,6
851,17,19,6
2196,44,40,6
2052,41,44,6
374,7,32,6
746,15,11,7
1724,35,9,7
638,13,1,7
14,0,15,7
359,7,17,7
969,19,39,7
2445,49,44,8
1556,31,38,8
1895,38,33,8
2034,41,25,8
678,13,42,8
95,1,47,9
53,1,5,9
944,19,13,9
